datetime,total
22.06.2006 22:00:00,232489
22.06.2006 23:00:00,214804
23.06.2006 00:00:00,175020
23.06.2006 01:00:00,135246
23.06.2006 02:00:00,111504
23.06.2006 03:00:00,104330
23.06.2006 04:00:00,104701
23.06.2006 05:00:00,122380
23.06.2006 06:00:00,167253
23.06.2006 07:00:00,211630
23.06.2006 08:00:00,221385
23.06.2006 09:00:00,215819
23.06.2006 10:00:00,209366
23.06.2006 11:00:00,207018
23.06.2006 12:00:00,201805
23.06.2006 13:00:00,206335
23.06.2006 14:00:00,198883
23.06.2006 15:00:00,189611
23.06.2006 16:00:00,184357
23.06.2006 17:00:00,194430
23.06.2006 18:00:00,199219
23.06.2006 19:00:00,203825
23.06.2006 20:00:00,204623
23.06.2006 21:00:00,209558
23.06.2006 22:00:00,215682
23.06.2006 23:00:00,199940
24.06.2006 00:00:00,170330
24.06.2006 01:00:00,142342
24.06.2006 02:00:00,119750
24.06.2006 03:00:00,110442
24.06.2006 04:00:00,107497
24.06.2006 05:00:00,115757
24.06.2006 06:00:00,128848
24.06.2006 07:00:00,155754
24.06.2006 08:00:00,182543
24.06.2006 09:00:00,199744
24.06.2006 10:00:00,211588
24.06.2006 11:00:00,211094
24.06.2006 12:00:00,208330
24.06.2006 13:00:00,202194
24.06.2006 14:00:00,194033
24.06.2006 15:00:00,189217
24.06.2006 16:00:00,184438
24.06.2006 17:00:00,181815
24.06.2006 18:00:00,184651
24.06.2006 19:00:00,185297
24.06.2006 20:00:00,184186
24.06.2006 21:00:00,195334
24.06.2006 22:00:00,198875
24.06.2006 23:00:00,187544
25.06.2006 00:00:00,163765
25.06.2006 01:00:00,138160
25.06.2006 02:00:00,116751
25.06.2006 03:00:00,108064
25.06.2006 04:00:00,105099
25.06.2006 05:00:00,107631
25.06.2006 06:00:00,112515
25.06.2006 07:00:00,132537
25.06.2006 08:00:00,161274
25.06.2006 09:00:00,185906
25.06.2006 10:00:00,198667
25.06.2006 11:00:00,205719
25.06.2006 12:00:00,206140
25.06.2006 13:00:00,210973
25.06.2006 14:00:00,199109
25.06.2006 15:00:00,195371
25.06.2006 16:00:00,188626
25.06.2006 17:00:00,196262
25.06.2006 18:00:00,201559
25.06.2006 19:00:00,211249
25.06.2006 20:00:00,210143
25.06.2006 21:00:00,224531
25.06.2006 22:00:00,234264
25.06.2006 23:00:00,218816
26.06.2006 00:00:00,176528
26.06.2006 01:00:00,144798
26.06.2006 02:00:00,116894
26.06.2006 03:00:00,108381
26.06.2006 04:00:00,107219
26.06.2006 05:00:00,118675
26.06.2006 06:00:00,162042
26.06.2006 07:00:00,219426
26.06.2006 08:00:00,217256
26.06.2006 09:00:00,221268
26.06.2006 10:00:00,210525
26.06.2006 11:00:00,207869
26.06.2006 12:00:00,199315
26.06.2006 13:00:00,190440
26.06.2006 14:00:00,160031
26.06.2006 15:00:00,191856
26.06.2006 16:00:00,187673
26.06.2006 17:00:00,188318
26.06.2006 18:00:00,194363
26.06.2006 19:00:00,208214
26.06.2006 20:00:00,212204
26.06.2006 21:00:00,224792
26.06.2006 22:00:00,227787
26.06.2006 23:00:00,207523
27.06.2006 00:00:00,174687
27.06.2006 01:00:00,150454
27.06.2006 02:00:00,118397
27.06.2006 03:00:00,108888
27.06.2006 04:00:00,106194
27.06.2006 05:00:00,115532
27.06.2006 06:00:00,160109
27.06.2006 07:00:00,209269
27.06.2006 08:00:00,221637
27.06.2006 09:00:00,217466
27.06.2006 10:00:00,210582
27.06.2006 11:00:00,201494
27.06.2006 12:00:00,195161
27.06.2006 13:00:00,194717
27.06.2006 14:00:00,192757
27.06.2006 15:00:00,183954
27.06.2006 16:00:00,181295
27.06.2006 17:00:00,187462
27.06.2006 18:00:00,195702
27.06.2006 19:00:00,202261
27.06.2006 20:00:00,214079
27.06.2006 21:00:00,223613
27.06.2006 22:00:00,228911
27.06.2006 23:00:00,215700
28.06.2006 00:00:00,182722
28.06.2006 01:00:00,147770
28.06.2006 02:00:00,116221
28.06.2006 03:00:00,105995
28.06.2006 04:00:00,104080
28.06.2006 05:00:00,118390
28.06.2006 06:00:00,165847
28.06.2006 07:00:00,210219
28.06.2006 08:00:00,228434
28.06.2006 09:00:00,218282
28.06.2006 10:00:00,198815
28.06.2006 11:00:00,201214
28.06.2006 12:00:00,198774
28.06.2006 13:00:00,194326
28.06.2006 14:00:00,191386
28.06.2006 15:00:00,188882
28.06.2006 16:00:00,187839
28.06.2006 17:00:00,189697
28.06.2006 18:00:00,196140
28.06.2006 19:00:00,206099
28.06.2006 20:00:00,214205
28.06.2006 21:00:00,225434
28.06.2006 22:00:00,231020
28.06.2006 23:00:00,222274
29.06.2006 00:00:00,188901
29.06.2006 01:00:00,146121
29.06.2006 02:00:00,118015
29.06.2006 03:00:00,108209
29.06.2006 04:00:00,107765
29.06.2006 05:00:00,121178
29.06.2006 06:00:00,155504
29.06.2006 07:00:00,208710
29.06.2006 08:00:00,221666
29.06.2006 09:00:00,217226
29.06.2006 10:00:00,207428
29.06.2006 11:00:00,204148
29.06.2006 12:00:00,199548
29.06.2006 13:00:00,205509
29.06.2006 14:00:00,193142
29.06.2006 15:00:00,173429
29.06.2006 16:00:00,184071
29.06.2006 17:00:00,185079
29.06.2006 18:00:00,187262
29.06.2006 19:00:00,202114
29.06.2006 20:00:00,204028
29.06.2006 21:00:00,217914
29.06.2006 22:00:00,221416
29.06.2006 23:00:00,219096
30.06.2006 00:00:00,175738
30.06.2006 01:00:00,141860
30.06.2006 02:00:00,111591
30.06.2006 03:00:00,101282
30.06.2006 04:00:00,106295
30.06.2006 05:00:00,120031
30.06.2006 06:00:00,158973
30.06.2006 07:00:00,205277
30.06.2006 08:00:00,215185
30.06.2006 09:00:00,210564
30.06.2006 10:00:00,200436
30.06.2006 11:00:00,196951
30.06.2006 12:00:00,190685
30.06.2006 13:00:00,188514
30.06.2006 14:00:00,185503
30.06.2006 15:00:00,182145
30.06.2006 16:00:00,180263
30.06.2006 17:00:00,180053
30.06.2006 18:00:00,186181
30.06.2006 19:00:00,192041
30.06.2006 20:00:00,187539
30.06.2006 21:00:00,192462
30.06.2006 22:00:00,202869
30.06.2006 23:00:00,184873
01.07.2006 00:00:00,159641
01.07.2006 01:00:00,133791
01.07.2006 02:00:00,109746
01.07.2006 03:00:00,108893
01.07.2006 04:00:00,103184
01.07.2006 05:00:00,108362
01.07.2006 06:00:00,123657
01.07.2006 07:00:00,146891
01.07.2006 08:00:00,165405
01.07.2006 09:00:00,187480
01.07.2006 10:00:00,198129
01.07.2006 11:00:00,198396
01.07.2006 12:00:00,195782
01.07.2006 13:00:00,188185
01.07.2006 14:00:00,185948
01.07.2006 15:00:00,183288
01.07.2006 16:00:00,177308
01.07.2006 17:00:00,176389
01.07.2006 18:00:00,180624
01.07.2006 19:00:00,180378
01.07.2006 20:00:00,177895
01.07.2006 21:00:00,180170
01.07.2006 22:00:00,184544
01.07.2006 23:00:00,171067
02.07.2006 00:00:00,152086
02.07.2006 01:00:00,132985
02.07.2006 02:00:00,120245
02.07.2006 03:00:00,102880
02.07.2006 04:00:00,103812
02.07.2006 05:00:00,104742
02.07.2006 06:00:00,111544
02.07.2006 07:00:00,129506
02.07.2006 08:00:00,160127
02.07.2006 09:00:00,182886
02.07.2006 10:00:00,195006
02.07.2006 11:00:00,197431
02.07.2006 12:00:00,195648
02.07.2006 13:00:00,195585
02.07.2006 14:00:00,190165
02.07.2006 15:00:00,187382
02.07.2006 16:00:00,184249
02.07.2006 17:00:00,186152
02.07.2006 18:00:00,195224
02.07.2006 19:00:00,197945
02.07.2006 20:00:00,198875
02.07.2006 21:00:00,213711
02.07.2006 22:00:00,218190
02.07.2006 23:00:00,211815
03.07.2006 00:00:00,175825
03.07.2006 01:00:00,137041
03.07.2006 02:00:00,117434
03.07.2006 03:00:00,108687
03.07.2006 04:00:00,106052
03.07.2006 05:00:00,114173
03.07.2006 06:00:00,152841
03.07.2006 07:00:00,201706
03.07.2006 08:00:00,207212
03.07.2006 09:00:00,202413
03.07.2006 10:00:00,202770
03.07.2006 11:00:00,196036
03.07.2006 12:00:00,192004
03.07.2006 13:00:00,187065
03.07.2006 14:00:00,184704
03.07.2006 15:00:00,186207
03.07.2006 16:00:00,182749
03.07.2006 17:00:00,182985
03.07.2006 18:00:00,188205
03.07.2006 19:00:00,195490
03.07.2006 20:00:00,199847
03.07.2006 21:00:00,222426
03.07.2006 22:00:00,219903
03.07.2006 23:00:00,205816
04.07.2006 00:00:00,172185
04.07.2006 01:00:00,137540
04.07.2006 02:00:00,112134
04.07.2006 03:00:00,104244
04.07.2006 04:00:00,111446
04.07.2006 05:00:00,112666
04.07.2006 06:00:00,158830
04.07.2006 07:00:00,199505
04.07.2006 08:00:00,212115
04.07.2006 09:00:00,210510
04.07.2006 10:00:00,205186
04.07.2006 11:00:00,198780
04.07.2006 12:00:00,201094
04.07.2006 13:00:00,189894
04.07.2006 14:00:00,183529
04.07.2006 15:00:00,185805
04.07.2006 16:00:00,182688
04.07.2006 17:00:00,182825
04.07.2006 18:00:00,187662
04.07.2006 19:00:00,200800
04.07.2006 20:00:00,202662
04.07.2006 21:00:00,219304
04.07.2006 22:00:00,227005
04.07.2006 23:00:00,210217
05.07.2006 00:00:00,182617
05.07.2006 01:00:00,144724
05.07.2006 02:00:00,113638
05.07.2006 03:00:00,107269
05.07.2006 04:00:00,106807
05.07.2006 05:00:00,118494
05.07.2006 06:00:00,158219
05.07.2006 07:00:00,197407
05.07.2006 08:00:00,213761
05.07.2006 09:00:00,208816
05.07.2006 10:00:00,205687
05.07.2006 11:00:00,197062
05.07.2006 12:00:00,192739
05.07.2006 13:00:00,190736
05.07.2006 14:00:00,185282
05.07.2006 15:00:00,183680
05.07.2006 16:00:00,181315
05.07.2006 17:00:00,184104
05.07.2006 18:00:00,187838
05.07.2006 19:00:00,199185
05.07.2006 20:00:00,202155
05.07.2006 21:00:00,219647
05.07.2006 22:00:00,225420
05.07.2006 23:00:00,207805
06.07.2006 00:00:00,168538
06.07.2006 01:00:00,147876
06.07.2006 02:00:00,112149
06.07.2006 03:00:00,106890
06.07.2006 04:00:00,107104
06.07.2006 05:00:00,117504
06.07.2006 06:00:00,151883
06.07.2006 07:00:00,204396
06.07.2006 08:00:00,216774
06.07.2006 09:00:00,209872
06.07.2006 10:00:00,201951
06.07.2006 11:00:00,200391
06.07.2006 12:00:00,198690
06.07.2006 13:00:00,187372
06.07.2006 14:00:00,181579
06.07.2006 15:00:00,182921
06.07.2006 16:00:00,181325
06.07.2006 17:00:00,180873
06.07.2006 18:00:00,187109
06.07.2006 19:00:00,197807
06.07.2006 20:00:00,197743
06.07.2006 21:00:00,214938
06.07.2006 22:00:00,220432
06.07.2006 23:00:00,209261
07.07.2006 00:00:00,173547
07.07.2006 01:00:00,135787
07.07.2006 02:00:00,113994
07.07.2006 03:00:00,105316
07.07.2006 04:00:00,105904
07.07.2006 05:00:00,117468
07.07.2006 06:00:00,158651
07.07.2006 07:00:00,201493
07.07.2006 08:00:00,211581
07.07.2006 09:00:00,207015
07.07.2006 10:00:00,201527
07.07.2006 11:00:00,193846
07.07.2006 12:00:00,189374
07.07.2006 13:00:00,186869
07.07.2006 14:00:00,186885
07.07.2006 15:00:00,183110
07.07.2006 16:00:00,181599
07.07.2006 17:00:00,183505
07.07.2006 18:00:00,187472
07.07.2006 19:00:00,192512
07.07.2006 20:00:00,189600
07.07.2006 21:00:00,201612
07.07.2006 22:00:00,206209
07.07.2006 23:00:00,197016
08.07.2006 00:00:00,166058
08.07.2006 01:00:00,137817
08.07.2006 02:00:00,115318
08.07.2006 03:00:00,107545
08.07.2006 04:00:00,106335
08.07.2006 05:00:00,113733
08.07.2006 06:00:00,129199
08.07.2006 07:00:00,156087
08.07.2006 08:00:00,178724
08.07.2006 09:00:00,190780
08.07.2006 10:00:00,201240
08.07.2006 11:00:00,203531
08.07.2006 12:00:00,199268
08.07.2006 13:00:00,192908
08.07.2006 14:00:00,188087
08.07.2006 15:00:00,182203
08.07.2006 16:00:00,178426
08.07.2006 17:00:00,176013
08.07.2006 18:00:00,178443
08.07.2006 19:00:00,179802
08.07.2006 20:00:00,178367
08.07.2006 21:00:00,182211
08.07.2006 22:00:00,186869
08.07.2006 23:00:00,178825
09.07.2006 00:00:00,160191
09.07.2006 01:00:00,134563
09.07.2006 02:00:00,113725
09.07.2006 03:00:00,107717
09.07.2006 04:00:00,108162
09.07.2006 05:00:00,108907
09.07.2006 06:00:00,114362
09.07.2006 07:00:00,130757
09.07.2006 08:00:00,163226
09.07.2006 09:00:00,179246
09.07.2006 10:00:00,192648
09.07.2006 11:00:00,198866
09.07.2006 12:00:00,197984
09.07.2006 13:00:00,194420
09.07.2006 14:00:00,190174
09.07.2006 15:00:00,185945
09.07.2006 16:00:00,185540
09.07.2006 17:00:00,185928
09.07.2006 18:00:00,190786
09.07.2006 19:00:00,199250
09.07.2006 20:00:00,199041
09.07.2006 21:00:00,217212
09.07.2006 22:00:00,217693
09.07.2006 23:00:00,200474
10.07.2006 00:00:00,164837
10.07.2006 01:00:00,144637
10.07.2006 02:00:00,117776
10.07.2006 03:00:00,105050
10.07.2006 04:00:00,105156
10.07.2006 05:00:00,115433
10.07.2006 06:00:00,155834
10.07.2006 07:00:00,197398
10.07.2006 08:00:00,210404
10.07.2006 09:00:00,206113
10.07.2006 10:00:00,201413
10.07.2006 11:00:00,198892
10.07.2006 12:00:00,194982
10.07.2006 13:00:00,198029
10.07.2006 14:00:00,191943
10.07.2006 15:00:00,146072
10.07.2006 16:00:00,179971
10.07.2006 17:00:00,181193
10.07.2006 18:00:00,187532
10.07.2006 19:00:00,191105
10.07.2006 20:00:00,200158
10.07.2006 21:00:00,207339
10.07.2006 22:00:00,212386
10.07.2006 23:00:00,200849
11.07.2006 00:00:00,163707
11.07.2006 01:00:00,135975
11.07.2006 02:00:00,110191
11.07.2006 03:00:00,105672
11.07.2006 04:00:00,103917
11.07.2006 05:00:00,115503
11.07.2006 06:00:00,154109
11.07.2006 07:00:00,197351
11.07.2006 08:00:00,209307
11.07.2006 09:00:00,204785
11.07.2006 10:00:00,198015
11.07.2006 11:00:00,194400
11.07.2006 12:00:00,186338
11.07.2006 13:00:00,186509
11.07.2006 14:00:00,186432
11.07.2006 15:00:00,182176
11.07.2006 16:00:00,181461
11.07.2006 17:00:00,183456
11.07.2006 18:00:00,187121
11.07.2006 19:00:00,197498
11.07.2006 20:00:00,209360
11.07.2006 21:00:00,218147
11.07.2006 22:00:00,220925
11.07.2006 23:00:00,215354
12.07.2006 00:00:00,177932
12.07.2006 01:00:00,140857
12.07.2006 02:00:00,116821
12.07.2006 03:00:00,108333
12.07.2006 04:00:00,106071
12.07.2006 05:00:00,118420
12.07.2006 06:00:00,159515
12.07.2006 07:00:00,199014
12.07.2006 08:00:00,213163
12.07.2006 09:00:00,207771
12.07.2006 10:00:00,201525
12.07.2006 11:00:00,195188
12.07.2006 12:00:00,190788
12.07.2006 13:00:00,194386
12.07.2006 14:00:00,191619
12.07.2006 15:00:00,187685
12.07.2006 16:00:00,182359
12.07.2006 17:00:00,183821
12.07.2006 18:00:00,191918
12.07.2006 19:00:00,202065
12.07.2006 20:00:00,211185
12.07.2006 21:00:00,217575
12.07.2006 22:00:00,225705
12.07.2006 23:00:00,211911
13.07.2006 00:00:00,176934
13.07.2006 01:00:00,138295
13.07.2006 02:00:00,115791
13.07.2006 03:00:00,107293
13.07.2006 04:00:00,107092
13.07.2006 05:00:00,116048
13.07.2006 06:00:00,158710
13.07.2006 07:00:00,199561
13.07.2006 08:00:00,214901
13.07.2006 09:00:00,212011
13.07.2006 10:00:00,201279
13.07.2006 11:00:00,196821
13.07.2006 12:00:00,194258
13.07.2006 13:00:00,190533
13.07.2006 14:00:00,187380
13.07.2006 15:00:00,183673
13.07.2006 16:00:00,183470
13.07.2006 17:00:00,184142
13.07.2006 18:00:00,191959
13.07.2006 19:00:00,201873
13.07.2006 20:00:00,205518
13.07.2006 21:00:00,216786
13.07.2006 22:00:00,214435
13.07.2006 23:00:00,152983
14.07.2006 00:00:00,177127
14.07.2006 01:00:00,139676
14.07.2006 02:00:00,117997
14.07.2006 03:00:00,108054
14.07.2006 04:00:00,104870
14.07.2006 05:00:00,115292
14.07.2006 06:00:00,158842
14.07.2006 07:00:00,200622
14.07.2006 08:00:00,213910
14.07.2006 09:00:00,206458
14.07.2006 10:00:00,199648
14.07.2006 11:00:00,195400
14.07.2006 12:00:00,192028
14.07.2006 13:00:00,190243
14.07.2006 14:00:00,187443
14.07.2006 15:00:00,187554
14.07.2006 16:00:00,185009
14.07.2006 17:00:00,187751
14.07.2006 18:00:00,186307
14.07.2006 19:00:00,191014
14.07.2006 20:00:00,195538
14.07.2006 21:00:00,196356
14.07.2006 22:00:00,196547
14.07.2006 23:00:00,175687
15.07.2006 00:00:00,154787
15.07.2006 01:00:00,132084
15.07.2006 02:00:00,110487
15.07.2006 03:00:00,107135
15.07.2006 04:00:00,105276
15.07.2006 05:00:00,112975
15.07.2006 06:00:00,130304
15.07.2006 07:00:00,146583
15.07.2006 08:00:00,166099
15.07.2006 09:00:00,188187
15.07.2006 10:00:00,197382
15.07.2006 11:00:00,204346
15.07.2006 12:00:00,198125
15.07.2006 13:00:00,191985
15.07.2006 14:00:00,184906
15.07.2006 15:00:00,175204
15.07.2006 16:00:00,176591
15.07.2006 17:00:00,174618
15.07.2006 18:00:00,176222
15.07.2006 19:00:00,179135
15.07.2006 20:00:00,178288
15.07.2006 21:00:00,182612
15.07.2006 22:00:00,186960
15.07.2006 23:00:00,177122
16.07.2006 00:00:00,158824
16.07.2006 01:00:00,136717
16.07.2006 02:00:00,116444
16.07.2006 03:00:00,107979
16.07.2006 04:00:00,100286
16.07.2006 05:00:00,108270
16.07.2006 06:00:00,116205
16.07.2006 07:00:00,135009
16.07.2006 08:00:00,153411
16.07.2006 09:00:00,172847
16.07.2006 10:00:00,185376
16.07.2006 11:00:00,191851
16.07.2006 12:00:00,195039
16.07.2006 13:00:00,191001
16.07.2006 14:00:00,187404
16.07.2006 15:00:00,189283
16.07.2006 16:00:00,183231
16.07.2006 17:00:00,178132
16.07.2006 18:00:00,189046
16.07.2006 19:00:00,191101
16.07.2006 20:00:00,198208
16.07.2006 21:00:00,204663
16.07.2006 22:00:00,204734
16.07.2006 23:00:00,192842
17.07.2006 00:00:00,162188
17.07.2006 01:00:00,131255
17.07.2006 02:00:00,110378
17.07.2006 03:00:00,103244
17.07.2006 04:00:00,105114
17.07.2006 05:00:00,115829
17.07.2006 06:00:00,151705
17.07.2006 07:00:00,188853
17.07.2006 08:00:00,199734
17.07.2006 09:00:00,200119
17.07.2006 10:00:00,192497
17.07.2006 11:00:00,182639
17.07.2006 12:00:00,186533
17.07.2006 13:00:00,171507
17.07.2006 14:00:00,180536
17.07.2006 15:00:00,176272
17.07.2006 16:00:00,175044
17.07.2006 17:00:00,175715
17.07.2006 18:00:00,181343
17.07.2006 19:00:00,190125
17.07.2006 20:00:00,198868
17.07.2006 21:00:00,204906
17.07.2006 22:00:00,210717
17.07.2006 23:00:00,198555
18.07.2006 00:00:00,170418
18.07.2006 01:00:00,135437
18.07.2006 02:00:00,115295
18.07.2006 03:00:00,101305
18.07.2006 04:00:00,104761
18.07.2006 05:00:00,120046
18.07.2006 06:00:00,149774
18.07.2006 07:00:00,195370
18.07.2006 08:00:00,204201
18.07.2006 09:00:00,202214
18.07.2006 10:00:00,195074
18.07.2006 11:00:00,190720
18.07.2006 12:00:00,186597
18.07.2006 13:00:00,185985
18.07.2006 14:00:00,182473
18.07.2006 15:00:00,179042
18.07.2006 16:00:00,176770
18.07.2006 17:00:00,177184
18.07.2006 18:00:00,182503
18.07.2006 19:00:00,190532
18.07.2006 20:00:00,200473
18.07.2006 21:00:00,208235
18.07.2006 22:00:00,210743
18.07.2006 23:00:00,200046
19.07.2006 00:00:00,165969
19.07.2006 01:00:00,136751
19.07.2006 02:00:00,119895
19.07.2006 03:00:00,107780
19.07.2006 04:00:00,106071
19.07.2006 05:00:00,110940
19.07.2006 06:00:00,152808
19.07.2006 07:00:00,193057
19.07.2006 08:00:00,201330
19.07.2006 09:00:00,200364
19.07.2006 10:00:00,197624
19.07.2006 11:00:00,195248
19.07.2006 12:00:00,179912
19.07.2006 13:00:00,184337
19.07.2006 14:00:00,181202
19.07.2006 15:00:00,177772
19.07.2006 16:00:00,176183
19.07.2006 17:00:00,175754
19.07.2006 18:00:00,180199
19.07.2006 19:00:00,189155
19.07.2006 20:00:00,198390
19.07.2006 21:00:00,204150
19.07.2006 22:00:00,206440
19.07.2006 23:00:00,192172
20.07.2006 00:00:00,160810
20.07.2006 01:00:00,130268
20.07.2006 02:00:00,111623
20.07.2006 03:00:00,105212
20.07.2006 04:00:00,105828
20.07.2006 05:00:00,117718
20.07.2006 06:00:00,154387
20.07.2006 07:00:00,192667
20.07.2006 08:00:00,202903
20.07.2006 09:00:00,200367
20.07.2006 10:00:00,196273
20.07.2006 11:00:00,191040
20.07.2006 12:00:00,186046
20.07.2006 13:00:00,182979
20.07.2006 14:00:00,180559
20.07.2006 15:00:00,178037
20.07.2006 16:00:00,174425
20.07.2006 17:00:00,175670
20.07.2006 18:00:00,178658
20.07.2006 19:00:00,186832
20.07.2006 20:00:00,197232
20.07.2006 21:00:00,205841
20.07.2006 22:00:00,208545
20.07.2006 23:00:00,198503
21.07.2006 00:00:00,169847
21.07.2006 01:00:00,134227
21.07.2006 02:00:00,113990
21.07.2006 03:00:00,108277
21.07.2006 04:00:00,107105
21.07.2006 05:00:00,112977
21.07.2006 06:00:00,149664
21.07.2006 07:00:00,192893
21.07.2006 08:00:00,202263
21.07.2006 09:00:00,199289
21.07.2006 10:00:00,195422
21.07.2006 11:00:00,192314
21.07.2006 12:00:00,188223
21.07.2006 13:00:00,184254
21.07.2006 14:00:00,180456
21.07.2006 15:00:00,179539
21.07.2006 16:00:00,174012
21.07.2006 17:00:00,176382
21.07.2006 18:00:00,176388
21.07.2006 19:00:00,184226
21.07.2006 20:00:00,189667
21.07.2006 21:00:00,193886
21.07.2006 22:00:00,194153
21.07.2006 23:00:00,178732
22.07.2006 00:00:00,155395
22.07.2006 01:00:00,135839
22.07.2006 02:00:00,115571
22.07.2006 03:00:00,109719
22.07.2006 04:00:00,107853
22.07.2006 05:00:00,114031
22.07.2006 06:00:00,130295
22.07.2006 07:00:00,144717
22.07.2006 08:00:00,172492
22.07.2006 09:00:00,185710
22.07.2006 10:00:00,198675
22.07.2006 11:00:00,198971
22.07.2006 12:00:00,196797
22.07.2006 13:00:00,189900
22.07.2006 14:00:00,179635
22.07.2006 15:00:00,177008
22.07.2006 16:00:00,175121
22.07.2006 17:00:00,172713
22.07.2006 18:00:00,173594
22.07.2006 19:00:00,176938
22.07.2006 20:00:00,176795
22.07.2006 21:00:00,180169
22.07.2006 22:00:00,180691
22.07.2006 23:00:00,168395
23.07.2006 00:00:00,147307
23.07.2006 01:00:00,125996
23.07.2006 02:00:00,112182
23.07.2006 03:00:00,109375
23.07.2006 04:00:00,107640
23.07.2006 05:00:00,110917
23.07.2006 06:00:00,115884
23.07.2006 07:00:00,133667
23.07.2006 08:00:00,154557
23.07.2006 09:00:00,171095
23.07.2006 10:00:00,184700
23.07.2006 11:00:00,189269
23.07.2006 12:00:00,193241
23.07.2006 13:00:00,189782
23.07.2006 14:00:00,185806
23.07.2006 15:00:00,182815
23.07.2006 16:00:00,180228
23.07.2006 17:00:00,182842
23.07.2006 18:00:00,189788
23.07.2006 19:00:00,194421
23.07.2006 20:00:00,197648
23.07.2006 21:00:00,205636
23.07.2006 22:00:00,209656
23.07.2006 23:00:00,193078
24.07.2006 00:00:00,168443
24.07.2006 01:00:00,135803
24.07.2006 02:00:00,119514
24.07.2006 03:00:00,108200
24.07.2006 04:00:00,108063
24.07.2006 05:00:00,114716
24.07.2006 06:00:00,155919
24.07.2006 07:00:00,195443
24.07.2006 08:00:00,204449
24.07.2006 09:00:00,201843
24.07.2006 10:00:00,198899
24.07.2006 11:00:00,195907
24.07.2006 12:00:00,187084
24.07.2006 13:00:00,191762
24.07.2006 14:00:00,187265
24.07.2006 15:00:00,157611
24.07.2006 16:00:00,181718
24.07.2006 17:00:00,175482
24.07.2006 18:00:00,185119
24.07.2006 19:00:00,194152
24.07.2006 20:00:00,202029
24.07.2006 21:00:00,210160
24.07.2006 22:00:00,212636
24.07.2006 23:00:00,195674
25.07.2006 00:00:00,166384
25.07.2006 01:00:00,132634
25.07.2006 02:00:00,108576
25.07.2006 03:00:00,102622
25.07.2006 04:00:00,103407
25.07.2006 05:00:00,106529
25.07.2006 06:00:00,153808
25.07.2006 07:00:00,194121
25.07.2006 08:00:00,206662
25.07.2006 09:00:00,203567
25.07.2006 10:00:00,196020
25.07.2006 11:00:00,193311
25.07.2006 12:00:00,186917
25.07.2006 13:00:00,185350
25.07.2006 14:00:00,182823
25.07.2006 15:00:00,180418
25.07.2006 16:00:00,179394
25.07.2006 17:00:00,180027
25.07.2006 18:00:00,185396
25.07.2006 19:00:00,194786
25.07.2006 20:00:00,205819
25.07.2006 21:00:00,214052
25.07.2006 22:00:00,215991
25.07.2006 23:00:00,201786
26.07.2006 00:00:00,166390
26.07.2006 01:00:00,132134
26.07.2006 02:00:00,111572
26.07.2006 03:00:00,105282
26.07.2006 04:00:00,104224
26.07.2006 05:00:00,114939
26.07.2006 06:00:00,156188
26.07.2006 07:00:00,197492
26.07.2006 08:00:00,212657
26.07.2006 09:00:00,204480
26.07.2006 10:00:00,201246
26.07.2006 11:00:00,194013
26.07.2006 12:00:00,192275
26.07.2006 13:00:00,192197
26.07.2006 14:00:00,184964
26.07.2006 15:00:00,180471
26.07.2006 16:00:00,179040
26.07.2006 17:00:00,181372
26.07.2006 18:00:00,182684
26.07.2006 19:00:00,192242
26.07.2006 20:00:00,199144
26.07.2006 21:00:00,210700
26.07.2006 22:00:00,215769
26.07.2006 23:00:00,197670
27.07.2006 00:00:00,164283
27.07.2006 01:00:00,130783
27.07.2006 02:00:00,111490
27.07.2006 03:00:00,105121
27.07.2006 04:00:00,106200
27.07.2006 05:00:00,118046
27.07.2006 06:00:00,150790
27.07.2006 07:00:00,188790
27.07.2006 08:00:00,203050
27.07.2006 09:00:00,199760
27.07.2006 10:00:00,194803
27.07.2006 11:00:00,190108
27.07.2006 12:00:00,189681
27.07.2006 13:00:00,185171
27.07.2006 14:00:00,182278
27.07.2006 15:00:00,179054
27.07.2006 16:00:00,177193
27.07.2006 17:00:00,176569
27.07.2006 18:00:00,181817
27.07.2006 19:00:00,191402
27.07.2006 20:00:00,203988
27.07.2006 21:00:00,210824
27.07.2006 22:00:00,211500
27.07.2006 23:00:00,199237
28.07.2006 00:00:00,160523
28.07.2006 01:00:00,130541
28.07.2006 02:00:00,110455
28.07.2006 03:00:00,105471
28.07.2006 04:00:00,105717
28.07.2006 05:00:00,115917
28.07.2006 06:00:00,151284
28.07.2006 07:00:00,188641
28.07.2006 08:00:00,201727
28.07.2006 09:00:00,199156
28.07.2006 10:00:00,194253
28.07.2006 11:00:00,192997
28.07.2006 12:00:00,190391
28.07.2006 13:00:00,186645
28.07.2006 14:00:00,183376
28.07.2006 15:00:00,178670
28.07.2006 16:00:00,178417
28.07.2006 17:00:00,178358
28.07.2006 18:00:00,183667
28.07.2006 19:00:00,189696
28.07.2006 20:00:00,197974
28.07.2006 21:00:00,199123
28.07.2006 22:00:00,195093
28.07.2006 23:00:00,182914
29.07.2006 00:00:00,160534
29.07.2006 01:00:00,135057
29.07.2006 02:00:00,111541
29.07.2006 03:00:00,104679
29.07.2006 04:00:00,106709
29.07.2006 05:00:00,114048
29.07.2006 06:00:00,121784
29.07.2006 07:00:00,148183
