,datetime,total,time,month,day,year,weekday,season,is_weekend,this_hour_last_year
13347,11.07.2006 03:00:00,105672,3,7,11,2006,1,0,0,107210
13348,11.07.2006 04:00:00,103917,4,7,11,2006,1,0,0,108016
13349,11.07.2006 05:00:00,115503,5,7,11,2006,1,0,0,124280
13350,11.07.2006 06:00:00,154109,6,7,11,2006,1,0,0,167625
13351,11.07.2006 07:00:00,197351,7,7,11,2006,1,0,0,206839
13352,11.07.2006 08:00:00,209307,8,7,11,2006,1,0,0,211820
13353,11.07.2006 09:00:00,204785,9,7,11,2006,1,0,0,202703
13354,11.07.2006 10:00:00,198015,10,7,11,2006,1,0,0,204603
13355,11.07.2006 11:00:00,194400,11,7,11,2006,1,0,0,202326
13356,11.07.2006 12:00:00,186338,12,7,11,2006,1,0,0,198201
13357,11.07.2006 13:00:00,186509,13,7,11,2006,1,0,0,196855
13358,11.07.2006 14:00:00,186432,14,7,11,2006,1,0,0,192449
13359,11.07.2006 15:00:00,182176,15,7,11,2006,1,0,0,185021
13360,11.07.2006 16:00:00,181461,16,7,11,2006,1,0,0,182973
13361,11.07.2006 17:00:00,183456,17,7,11,2006,1,0,0,185218
13362,11.07.2006 18:00:00,187121,18,7,11,2006,1,0,0,189472
13363,11.07.2006 19:00:00,197498,19,7,11,2006,1,0,0,198840
13364,11.07.2006 20:00:00,209360,20,7,11,2006,1,0,0,212154
13365,11.07.2006 21:00:00,218147,21,7,11,2006,1,0,0,219278
13366,11.07.2006 22:00:00,220925,22,7,11,2006,1,0,0,227459
13367,11.07.2006 23:00:00,215354,23,7,11,2006,1,0,0,203868
13368,12.07.2006 00:00:00,177932,0,7,12,2006,2,0,0,160152
13369,12.07.2006 01:00:00,140857,1,7,12,2006,2,0,0,127232
13370,12.07.2006 02:00:00,116821,2,7,12,2006,2,0,0,112399
13371,12.07.2006 03:00:00,108333,3,7,12,2006,2,0,0,107601
13372,12.07.2006 04:00:00,106071,4,7,12,2006,2,0,0,109782
13373,12.07.2006 05:00:00,118420,5,7,12,2006,2,0,0,124977
13374,12.07.2006 06:00:00,159515,6,7,12,2006,2,0,0,162396
13375,12.07.2006 07:00:00,199014,7,7,12,2006,2,0,0,207976
13376,12.07.2006 08:00:00,213163,8,7,12,2006,2,0,0,215266
13377,12.07.2006 09:00:00,207771,9,7,12,2006,2,0,0,208499
13378,12.07.2006 10:00:00,201525,10,7,12,2006,2,0,0,201761
13379,12.07.2006 11:00:00,195188,11,7,12,2006,2,0,0,198185
13380,12.07.2006 12:00:00,190788,12,7,12,2006,2,0,0,193036
13381,12.07.2006 13:00:00,194386,13,7,12,2006,2,0,0,190453
13382,12.07.2006 14:00:00,191619,14,7,12,2006,2,0,0,186850
13383,12.07.2006 15:00:00,187685,15,7,12,2006,2,0,0,182280
13384,12.07.2006 16:00:00,182359,16,7,12,2006,2,0,0,183233
13385,12.07.2006 17:00:00,183821,17,7,12,2006,2,0,0,184972
13386,12.07.2006 18:00:00,191918,18,7,12,2006,2,0,0,189900
13387,12.07.2006 19:00:00,202065,19,7,12,2006,2,0,0,201261
13388,12.07.2006 20:00:00,211185,20,7,12,2006,2,0,0,214707
13389,12.07.2006 21:00:00,217575,21,7,12,2006,2,0,0,222022
13390,12.07.2006 22:00:00,225705,22,7,12,2006,2,0,0,224057
13391,12.07.2006 23:00:00,211911,23,7,12,2006,2,0,0,203557
13392,13.07.2006 00:00:00,176934,0,7,13,2006,3,0,0,164813
13393,13.07.2006 01:00:00,138295,1,7,13,2006,3,0,0,128820
13394,13.07.2006 02:00:00,115791,2,7,13,2006,3,0,0,111770
13395,13.07.2006 03:00:00,107293,3,7,13,2006,3,0,0,106982
13396,13.07.2006 04:00:00,107092,4,7,13,2006,3,0,0,106844
13397,13.07.2006 05:00:00,116048,5,7,13,2006,3,0,0,123078
13398,13.07.2006 06:00:00,158710,6,7,13,2006,3,0,0,162573
13399,13.07.2006 07:00:00,199561,7,7,13,2006,3,0,0,206442
13400,13.07.2006 08:00:00,214901,8,7,13,2006,3,0,0,214713
13401,13.07.2006 09:00:00,212011,9,7,13,2006,3,0,0,211413
13402,13.07.2006 10:00:00,201279,10,7,13,2006,3,0,0,203867
13403,13.07.2006 11:00:00,196821,11,7,13,2006,3,0,0,198357
13404,13.07.2006 12:00:00,194258,12,7,13,2006,3,0,0,193748
13405,13.07.2006 13:00:00,190533,13,7,13,2006,3,0,0,189821
13406,13.07.2006 14:00:00,187380,14,7,13,2006,3,0,0,187270
13407,13.07.2006 15:00:00,183673,15,7,13,2006,3,0,0,182621
13408,13.07.2006 16:00:00,183470,16,7,13,2006,3,0,0,182249
13409,13.07.2006 17:00:00,184142,17,7,13,2006,3,0,0,183923
13410,13.07.2006 18:00:00,191959,18,7,13,2006,3,0,0,188266
13411,13.07.2006 19:00:00,201873,19,7,13,2006,3,0,0,199890
13412,13.07.2006 20:00:00,205518,20,7,13,2006,3,0,0,216054
13413,13.07.2006 21:00:00,216786,21,7,13,2006,3,0,0,221026
13414,13.07.2006 22:00:00,214435,22,7,13,2006,3,0,0,225778
13415,13.07.2006 23:00:00,152983,23,7,13,2006,3,0,0,205485
13416,14.07.2006 00:00:00,177127,0,7,14,2006,4,0,0,165546
13417,14.07.2006 01:00:00,139676,1,7,14,2006,4,0,0,127270
13418,14.07.2006 02:00:00,117997,2,7,14,2006,4,0,0,110542
13419,14.07.2006 03:00:00,108054,3,7,14,2006,4,0,0,105817
13420,14.07.2006 04:00:00,104870,4,7,14,2006,4,0,0,107270
13421,14.07.2006 05:00:00,115292,5,7,14,2006,4,0,0,122252
13422,14.07.2006 06:00:00,158842,6,7,14,2006,4,0,0,165973
13423,14.07.2006 07:00:00,200622,7,7,14,2006,4,0,0,209412
13424,14.07.2006 08:00:00,213910,8,7,14,2006,4,0,0,217629
13425,14.07.2006 09:00:00,206458,9,7,14,2006,4,0,0,211180
13426,14.07.2006 10:00:00,199648,10,7,14,2006,4,0,0,204421
13427,14.07.2006 11:00:00,195400,11,7,14,2006,4,0,0,199592
13428,14.07.2006 12:00:00,192028,12,7,14,2006,4,0,0,195071
13429,14.07.2006 13:00:00,190243,13,7,14,2006,4,0,0,193557
13430,14.07.2006 14:00:00,187443,14,7,14,2006,4,0,0,191479
13431,14.07.2006 15:00:00,187554,15,7,14,2006,4,0,0,187326
13432,14.07.2006 16:00:00,185009,16,7,14,2006,4,0,0,186185
13433,14.07.2006 17:00:00,187751,17,7,14,2006,4,0,0,188289
13434,14.07.2006 18:00:00,186307,18,7,14,2006,4,0,0,193014
13435,14.07.2006 19:00:00,191014,19,7,14,2006,4,0,0,202408
13436,14.07.2006 20:00:00,195538,20,7,14,2006,4,0,0,220292
13437,14.07.2006 21:00:00,196356,21,7,14,2006,4,0,0,223527
13438,14.07.2006 22:00:00,196547,22,7,14,2006,4,0,0,227920
13439,14.07.2006 23:00:00,175687,23,7,14,2006,4,0,0,211518
13440,15.07.2006 00:00:00,154787,0,7,15,2006,5,0,1,165700
13441,15.07.2006 01:00:00,132084,1,7,15,2006,5,0,1,130425
13442,15.07.2006 02:00:00,110487,2,7,15,2006,5,0,1,113144
13443,15.07.2006 03:00:00,107135,3,7,15,2006,5,0,1,106806
13444,15.07.2006 04:00:00,105276,4,7,15,2006,5,0,1,108143
13445,15.07.2006 05:00:00,112975,5,7,15,2006,5,0,1,122749
13446,15.07.2006 06:00:00,130304,6,7,15,2006,5,0,1,164450
13447,15.07.2006 07:00:00,146583,7,7,15,2006,5,0,1,210196
13448,15.07.2006 08:00:00,166099,8,7,15,2006,5,0,1,218660
13449,15.07.2006 09:00:00,188187,9,7,15,2006,5,0,1,213800
13450,15.07.2006 10:00:00,197382,10,7,15,2006,5,0,1,207108
13451,15.07.2006 11:00:00,204346,11,7,15,2006,5,0,1,203738
13452,15.07.2006 12:00:00,198125,12,7,15,2006,5,0,1,196618
13453,15.07.2006 13:00:00,191985,13,7,15,2006,5,0,1,194195
13454,15.07.2006 14:00:00,184906,14,7,15,2006,5,0,1,193670
13455,15.07.2006 15:00:00,175204,15,7,15,2006,5,0,1,192166
13456,15.07.2006 16:00:00,176591,16,7,15,2006,5,0,1,192438
13457,15.07.2006 17:00:00,174618,17,7,15,2006,5,0,1,193487
13458,15.07.2006 18:00:00,176222,18,7,15,2006,5,0,1,194318
13459,15.07.2006 19:00:00,179135,19,7,15,2006,5,0,1,201155
13460,15.07.2006 20:00:00,178288,20,7,15,2006,5,0,1,209396
13461,15.07.2006 21:00:00,182612,21,7,15,2006,5,0,1,211349
13462,15.07.2006 22:00:00,186960,22,7,15,2006,5,0,1,214543
13463,15.07.2006 23:00:00,177122,23,7,15,2006,5,0,1,195901
13464,16.07.2006 00:00:00,158824,0,7,16,2006,6,0,1,160472
13465,16.07.2006 01:00:00,136717,1,7,16,2006,6,0,1,132968
13466,16.07.2006 02:00:00,116444,2,7,16,2006,6,0,1,117023
13467,16.07.2006 03:00:00,107979,3,7,16,2006,6,0,1,110245
13468,16.07.2006 04:00:00,100286,4,7,16,2006,6,0,1,110540
13469,16.07.2006 05:00:00,108270,5,7,16,2006,6,0,1,118757
13470,16.07.2006 06:00:00,116205,6,7,16,2006,6,0,1,135540
13471,16.07.2006 07:00:00,135009,7,7,16,2006,6,0,1,161941
13472,16.07.2006 08:00:00,153411,8,7,16,2006,6,0,1,185730
13473,16.07.2006 09:00:00,172847,9,7,16,2006,6,0,1,204344
13474,16.07.2006 10:00:00,185376,10,7,16,2006,6,0,1,209457
13475,16.07.2006 11:00:00,191851,11,7,16,2006,6,0,1,209640
13476,16.07.2006 12:00:00,195039,12,7,16,2006,6,0,1,202127
13477,16.07.2006 13:00:00,191001,13,7,16,2006,6,0,1,197067
13478,16.07.2006 14:00:00,187404,14,7,16,2006,6,0,1,193576
13479,16.07.2006 15:00:00,189283,15,7,16,2006,6,0,1,186943
13480,16.07.2006 16:00:00,183231,16,7,16,2006,6,0,1,182335
13481,16.07.2006 17:00:00,178132,17,7,16,2006,6,0,1,182114
13482,16.07.2006 18:00:00,189046,18,7,16,2006,6,0,1,181695
13483,16.07.2006 19:00:00,191101,19,7,16,2006,6,0,1,182820
13484,16.07.2006 20:00:00,198208,20,7,16,2006,6,0,1,184948
13485,16.07.2006 21:00:00,204663,21,7,16,2006,6,0,1,188977
13486,16.07.2006 22:00:00,204734,22,7,16,2006,6,0,1,192147
13487,16.07.2006 23:00:00,192842,23,7,16,2006,6,0,1,176960
13488,17.07.2006 00:00:00,162188,0,7,17,2006,0,0,0,154720
13489,17.07.2006 01:00:00,131255,1,7,17,2006,0,0,0,127117
13490,17.07.2006 02:00:00,110378,2,7,17,2006,0,0,0,113885
13491,17.07.2006 03:00:00,103244,3,7,17,2006,0,0,0,109143
13492,17.07.2006 04:00:00,105114,4,7,17,2006,0,0,0,108153
13493,17.07.2006 05:00:00,115829,5,7,17,2006,0,0,0,112530
13494,17.07.2006 06:00:00,151705,6,7,17,2006,0,0,0,124399
13495,17.07.2006 07:00:00,188853,7,7,17,2006,0,0,0,144236
13496,17.07.2006 08:00:00,199734,8,7,17,2006,0,0,0,167140
13497,17.07.2006 09:00:00,200119,9,7,17,2006,0,0,0,184828
13498,17.07.2006 10:00:00,192497,10,7,17,2006,0,0,0,194735
13499,17.07.2006 11:00:00,182639,11,7,17,2006,0,0,0,204356
13500,17.07.2006 12:00:00,186533,12,7,17,2006,0,0,0,201543
13501,17.07.2006 13:00:00,171507,13,7,17,2006,0,0,0,195936
13502,17.07.2006 14:00:00,180536,14,7,17,2006,0,0,0,191041
13503,17.07.2006 15:00:00,176272,15,7,17,2006,0,0,0,187332
13504,17.07.2006 16:00:00,175044,16,7,17,2006,0,0,0,187721
13505,17.07.2006 17:00:00,175715,17,7,17,2006,0,0,0,189589
13506,17.07.2006 18:00:00,181343,18,7,17,2006,0,0,0,195421
13507,17.07.2006 19:00:00,190125,19,7,17,2006,0,0,0,200802
13508,17.07.2006 20:00:00,198868,20,7,17,2006,0,0,0,209065
13509,17.07.2006 21:00:00,204906,21,7,17,2006,0,0,0,220896
13510,17.07.2006 22:00:00,210717,22,7,17,2006,0,0,0,222783
13511,17.07.2006 23:00:00,198555,23,7,17,2006,0,0,0,206036
13512,18.07.2006 00:00:00,170418,0,7,18,2006,1,0,0,163392
13513,18.07.2006 01:00:00,135437,1,7,18,2006,1,0,0,126396
13514,18.07.2006 02:00:00,115295,2,7,18,2006,1,0,0,108606
13515,18.07.2006 03:00:00,101305,3,7,18,2006,1,0,0,103947
13516,18.07.2006 04:00:00,104761,4,7,18,2006,1,0,0,104241
13517,18.07.2006 05:00:00,120046,5,7,18,2006,1,0,0,118764
13518,18.07.2006 06:00:00,149774,6,7,18,2006,1,0,0,159116
13519,18.07.2006 07:00:00,195370,7,7,18,2006,1,0,0,198931
13520,18.07.2006 08:00:00,204201,8,7,18,2006,1,0,0,199809
13521,18.07.2006 09:00:00,202214,9,7,18,2006,1,0,0,198134
13522,18.07.2006 10:00:00,195074,10,7,18,2006,1,0,0,196604
13523,18.07.2006 11:00:00,190720,11,7,18,2006,1,0,0,195466
13524,18.07.2006 12:00:00,186597,12,7,18,2006,1,0,0,189760
13525,18.07.2006 13:00:00,185985,13,7,18,2006,1,0,0,190194
13526,18.07.2006 14:00:00,182473,14,7,18,2006,1,0,0,186022
13527,18.07.2006 15:00:00,179042,15,7,18,2006,1,0,0,187404
13528,18.07.2006 16:00:00,176770,16,7,18,2006,1,0,0,187632
13529,18.07.2006 17:00:00,177184,17,7,18,2006,1,0,0,189070
13530,18.07.2006 18:00:00,182503,18,7,18,2006,1,0,0,192806
13531,18.07.2006 19:00:00,190532,19,7,18,2006,1,0,0,203547
13532,18.07.2006 20:00:00,200473,20,7,18,2006,1,0,0,217829
13533,18.07.2006 21:00:00,208235,21,7,18,2006,1,0,0,223259
13534,18.07.2006 22:00:00,210743,22,7,18,2006,1,0,0,226041
13535,18.07.2006 23:00:00,200046,23,7,18,2006,1,0,0,204116
13536,19.07.2006 00:00:00,165969,0,7,19,2006,2,0,0,164228
13537,19.07.2006 01:00:00,136751,1,7,19,2006,2,0,0,126501
13538,19.07.2006 02:00:00,119895,2,7,19,2006,2,0,0,113588
13539,19.07.2006 03:00:00,107780,3,7,19,2006,2,0,0,106910
13540,19.07.2006 04:00:00,106071,4,7,19,2006,2,0,0,108163
13541,19.07.2006 05:00:00,110940,5,7,19,2006,2,0,0,122594
13542,19.07.2006 06:00:00,152808,6,7,19,2006,2,0,0,161104
13543,19.07.2006 07:00:00,193057,7,7,19,2006,2,0,0,199701
13544,19.07.2006 08:00:00,201330,8,7,19,2006,2,0,0,200492
13545,19.07.2006 09:00:00,200364,9,7,19,2006,2,0,0,197285
13546,19.07.2006 10:00:00,197624,10,7,19,2006,2,0,0,199881
13547,19.07.2006 11:00:00,195248,11,7,19,2006,2,0,0,203089
13548,19.07.2006 12:00:00,179912,12,7,19,2006,2,0,0,197197
13549,19.07.2006 13:00:00,184337,13,7,19,2006,2,0,0,194959
13550,19.07.2006 14:00:00,181202,14,7,19,2006,2,0,0,190030
13551,19.07.2006 15:00:00,177772,15,7,19,2006,2,0,0,186288
13552,19.07.2006 16:00:00,176183,16,7,19,2006,2,0,0,188107
13553,19.07.2006 17:00:00,175754,17,7,19,2006,2,0,0,191081
13554,19.07.2006 18:00:00,180199,18,7,19,2006,2,0,0,196182
13555,19.07.2006 19:00:00,189155,19,7,19,2006,2,0,0,208561
13556,19.07.2006 20:00:00,198390,20,7,19,2006,2,0,0,224807
13557,19.07.2006 21:00:00,204150,21,7,19,2006,2,0,0,224339
13558,19.07.2006 22:00:00,206440,22,7,19,2006,2,0,0,229498
13559,19.07.2006 23:00:00,192172,23,7,19,2006,2,0,0,213466
13560,20.07.2006 00:00:00,160810,0,7,20,2006,3,0,0,171170
13561,20.07.2006 01:00:00,130268,1,7,20,2006,3,0,0,133517
13562,20.07.2006 02:00:00,111623,2,7,20,2006,3,0,0,116761
13563,20.07.2006 03:00:00,105212,3,7,20,2006,3,0,0,110282
13564,20.07.2006 04:00:00,105828,4,7,20,2006,3,0,0,111307
13565,20.07.2006 05:00:00,117718,5,7,20,2006,3,0,0,125402
13566,20.07.2006 06:00:00,154387,6,7,20,2006,3,0,0,164432
13567,20.07.2006 07:00:00,192667,7,7,20,2006,3,0,0,209393
13568,20.07.2006 08:00:00,202903,8,7,20,2006,3,0,0,215714
13569,20.07.2006 09:00:00,200367,9,7,20,2006,3,0,0,211647
13570,20.07.2006 10:00:00,196273,10,7,20,2006,3,0,0,204063
13571,20.07.2006 11:00:00,191040,11,7,20,2006,3,0,0,198191
13572,20.07.2006 12:00:00,186046,12,7,20,2006,3,0,0,195925
13573,20.07.2006 13:00:00,182979,13,7,20,2006,3,0,0,191419
13574,20.07.2006 14:00:00,180559,14,7,20,2006,3,0,0,187873
13575,20.07.2006 15:00:00,178037,15,7,20,2006,3,0,0,185128
13576,20.07.2006 16:00:00,174425,16,7,20,2006,3,0,0,185498
13577,20.07.2006 17:00:00,175670,17,7,20,2006,3,0,0,186389
13578,20.07.2006 18:00:00,178658,18,7,20,2006,3,0,0,193101
13579,20.07.2006 19:00:00,186832,19,7,20,2006,3,0,0,202437
13580,20.07.2006 20:00:00,197232,20,7,20,2006,3,0,0,218051
13581,20.07.2006 21:00:00,205841,21,7,20,2006,3,0,0,220646
13582,20.07.2006 22:00:00,208545,22,7,20,2006,3,0,0,223538
13583,20.07.2006 23:00:00,198503,23,7,20,2006,3,0,0,203541
13584,21.07.2006 00:00:00,169847,0,7,21,2006,4,0,0,164906
13585,21.07.2006 01:00:00,134227,1,7,21,2006,4,0,0,127645
13586,21.07.2006 02:00:00,113990,2,7,21,2006,4,0,0,113955
13587,21.07.2006 03:00:00,108277,3,7,21,2006,4,0,0,108123
13588,21.07.2006 04:00:00,107105,4,7,21,2006,4,0,0,107206
13589,21.07.2006 05:00:00,112977,5,7,21,2006,4,0,0,121408
13590,21.07.2006 06:00:00,149664,6,7,21,2006,4,0,0,161202
13591,21.07.2006 07:00:00,192893,7,7,21,2006,4,0,0,201894
13592,21.07.2006 08:00:00,202263,8,7,21,2006,4,0,0,209108
13593,21.07.2006 09:00:00,199289,9,7,21,2006,4,0,0,208810
13594,21.07.2006 10:00:00,195422,10,7,21,2006,4,0,0,202961
13595,21.07.2006 11:00:00,192314,11,7,21,2006,4,0,0,198736
13596,21.07.2006 12:00:00,188223,12,7,21,2006,4,0,0,196099
13597,21.07.2006 13:00:00,184254,13,7,21,2006,4,0,0,192433
13598,21.07.2006 14:00:00,180456,14,7,21,2006,4,0,0,189547
13599,21.07.2006 15:00:00,179539,15,7,21,2006,4,0,0,185440
13600,21.07.2006 16:00:00,174012,16,7,21,2006,4,0,0,184379
13601,21.07.2006 17:00:00,176382,17,7,21,2006,4,0,0,186671
13602,21.07.2006 18:00:00,176388,18,7,21,2006,4,0,0,192491
13603,21.07.2006 19:00:00,184226,19,7,21,2006,4,0,0,203087
13604,21.07.2006 20:00:00,189667,20,7,21,2006,4,0,0,220905
13605,21.07.2006 21:00:00,193886,21,7,21,2006,4,0,0,221483
13606,21.07.2006 22:00:00,194153,22,7,21,2006,4,0,0,225750
13607,21.07.2006 23:00:00,178732,23,7,21,2006,4,0,0,205396
13608,22.07.2006 00:00:00,155395,0,7,22,2006,5,0,1,167451
13609,22.07.2006 01:00:00,135839,1,7,22,2006,5,0,1,132366
13610,22.07.2006 02:00:00,115571,2,7,22,2006,5,0,1,114905
13611,22.07.2006 03:00:00,109719,3,7,22,2006,5,0,1,109325
13612,22.07.2006 04:00:00,107853,4,7,22,2006,5,0,1,111503
13613,22.07.2006 05:00:00,114031,5,7,22,2006,5,0,1,123671
13614,22.07.2006 06:00:00,130295,6,7,22,2006,5,0,1,160795
13615,22.07.2006 07:00:00,144717,7,7,22,2006,5,0,1,201101
13616,22.07.2006 08:00:00,172492,8,7,22,2006,5,0,1,202735
13617,22.07.2006 09:00:00,185710,9,7,22,2006,5,0,1,200456
13618,22.07.2006 10:00:00,198675,10,7,22,2006,5,0,1,198486
13619,22.07.2006 11:00:00,198971,11,7,22,2006,5,0,1,198985
13620,22.07.2006 12:00:00,196797,12,7,22,2006,5,0,1,195491
13621,22.07.2006 13:00:00,189900,13,7,22,2006,5,0,1,193406
13622,22.07.2006 14:00:00,179635,14,7,22,2006,5,0,1,190983
13623,22.07.2006 15:00:00,177008,15,7,22,2006,5,0,1,187434
13624,22.07.2006 16:00:00,175121,16,7,22,2006,5,0,1,187079
13625,22.07.2006 17:00:00,172713,17,7,22,2006,5,0,1,188092
13626,22.07.2006 18:00:00,173594,18,7,22,2006,5,0,1,189895
13627,22.07.2006 19:00:00,176938,19,7,22,2006,5,0,1,194682
13628,22.07.2006 20:00:00,176795,20,7,22,2006,5,0,1,203386
13629,22.07.2006 21:00:00,180169,21,7,22,2006,5,0,1,203384
13630,22.07.2006 22:00:00,180691,22,7,22,2006,5,0,1,208051
13631,22.07.2006 23:00:00,168395,23,7,22,2006,5,0,1,190042
13632,23.07.2006 00:00:00,147307,0,7,23,2006,6,0,1,160345
13633,23.07.2006 01:00:00,125996,1,7,23,2006,6,0,1,133632
13634,23.07.2006 02:00:00,112182,2,7,23,2006,6,0,1,119938
13635,23.07.2006 03:00:00,109375,3,7,23,2006,6,0,1,114310
13636,23.07.2006 04:00:00,107640,4,7,23,2006,6,0,1,112586
13637,23.07.2006 05:00:00,110917,5,7,23,2006,6,0,1,120270
13638,23.07.2006 06:00:00,115884,6,7,23,2006,6,0,1,136023
13639,23.07.2006 07:00:00,133667,7,7,23,2006,6,0,1,155971
13640,23.07.2006 08:00:00,154557,8,7,23,2006,6,0,1,180055
13641,23.07.2006 09:00:00,171095,9,7,23,2006,6,0,1,200075
13642,23.07.2006 10:00:00,184700,10,7,23,2006,6,0,1,206577
13643,23.07.2006 11:00:00,189269,11,7,23,2006,6,0,1,206627
13644,23.07.2006 12:00:00,193241,12,7,23,2006,6,0,1,200565
13645,23.07.2006 13:00:00,189782,13,7,23,2006,6,0,1,195207
13646,23.07.2006 14:00:00,185806,14,7,23,2006,6,0,1,188954
13647,23.07.2006 15:00:00,182815,15,7,23,2006,6,0,1,182618
13648,23.07.2006 16:00:00,180228,16,7,23,2006,6,0,1,180886
13649,23.07.2006 17:00:00,182842,17,7,23,2006,6,0,1,183813
13650,23.07.2006 18:00:00,189788,18,7,23,2006,6,0,1,184064
13651,23.07.2006 19:00:00,194421,19,7,23,2006,6,0,1,184971
13652,23.07.2006 20:00:00,197648,20,7,23,2006,6,0,1,187956
13653,23.07.2006 21:00:00,205636,21,7,23,2006,6,0,1,191595
13654,23.07.2006 22:00:00,209656,22,7,23,2006,6,0,1,195525
13655,23.07.2006 23:00:00,193078,23,7,23,2006,6,0,1,182320
13656,24.07.2006 00:00:00,168443,0,7,24,2006,0,0,0,152250
13657,24.07.2006 01:00:00,135803,1,7,24,2006,0,0,0,131728
13658,24.07.2006 02:00:00,119514,2,7,24,2006,0,0,0,115056
13659,24.07.2006 03:00:00,108200,3,7,24,2006,0,0,0,111784
13660,24.07.2006 04:00:00,108063,4,7,24,2006,0,0,0,110056
13661,24.07.2006 05:00:00,114716,5,7,24,2006,0,0,0,113145
13662,24.07.2006 06:00:00,155919,6,7,24,2006,0,0,0,124400
13663,24.07.2006 07:00:00,195443,7,7,24,2006,0,0,0,142521
13664,24.07.2006 08:00:00,204449,8,7,24,2006,0,0,0,165997
13665,24.07.2006 09:00:00,201843,9,7,24,2006,0,0,0,187626
13666,24.07.2006 10:00:00,198899,10,7,24,2006,0,0,0,199455
13667,24.07.2006 11:00:00,195907,11,7,24,2006,0,0,0,204605
13668,24.07.2006 12:00:00,187084,12,7,24,2006,0,0,0,202009
13669,24.07.2006 13:00:00,191762,13,7,24,2006,0,0,0,196291
13670,24.07.2006 14:00:00,187265,14,7,24,2006,0,0,0,192489
13671,24.07.2006 15:00:00,157611,15,7,24,2006,0,0,0,188807
13672,24.07.2006 16:00:00,181718,16,7,24,2006,0,0,0,186777
13673,24.07.2006 17:00:00,175482,17,7,24,2006,0,0,0,191173
13674,24.07.2006 18:00:00,185119,18,7,24,2006,0,0,0,199983
13675,24.07.2006 19:00:00,194152,19,7,24,2006,0,0,0,202547
13676,24.07.2006 20:00:00,202029,20,7,24,2006,0,0,0,206275
13677,24.07.2006 21:00:00,210160,21,7,24,2006,0,0,0,222945
13678,24.07.2006 22:00:00,212636,22,7,24,2006,0,0,0,220389
13679,24.07.2006 23:00:00,195674,23,7,24,2006,0,0,0,205118
13680,25.07.2006 00:00:00,166384,0,7,25,2006,1,0,0,167759
13681,25.07.2006 01:00:00,132634,1,7,25,2006,1,0,0,132571
13682,25.07.2006 02:00:00,108576,2,7,25,2006,1,0,0,115460
13683,25.07.2006 03:00:00,102622,3,7,25,2006,1,0,0,110772
13684,25.07.2006 04:00:00,103407,4,7,25,2006,1,0,0,111486
13685,25.07.2006 05:00:00,106529,5,7,25,2006,1,0,0,125501
13686,25.07.2006 06:00:00,153808,6,7,25,2006,1,0,0,165919
13687,25.07.2006 07:00:00,194121,7,7,25,2006,1,0,0,209055
13688,25.07.2006 08:00:00,206662,8,7,25,2006,1,0,0,215359
13689,25.07.2006 09:00:00,203567,9,7,25,2006,1,0,0,210916
13690,25.07.2006 10:00:00,196020,10,7,25,2006,1,0,0,207600
13691,25.07.2006 11:00:00,193311,11,7,25,2006,1,0,0,190987
13692,25.07.2006 12:00:00,186917,12,7,25,2006,1,0,0,185461
13693,25.07.2006 13:00:00,185350,13,7,25,2006,1,0,0,184248
13694,25.07.2006 14:00:00,182823,14,7,25,2006,1,0,0,191122
13695,25.07.2006 15:00:00,180418,15,7,25,2006,1,0,0,195537
13696,25.07.2006 16:00:00,179394,16,7,25,2006,1,0,0,194639
13697,25.07.2006 17:00:00,180027,17,7,25,2006,1,0,0,194923
13698,25.07.2006 18:00:00,185396,18,7,25,2006,1,0,0,200304
13699,25.07.2006 19:00:00,194786,19,7,25,2006,1,0,0,209321
13700,25.07.2006 20:00:00,205819,20,7,25,2006,1,0,0,224020
13701,25.07.2006 21:00:00,214052,21,7,25,2006,1,0,0,231092
13702,25.07.2006 22:00:00,215991,22,7,25,2006,1,0,0,232986
13703,25.07.2006 23:00:00,201786,23,7,25,2006,1,0,0,206045
13704,26.07.2006 00:00:00,166390,0,7,26,2006,2,0,0,168886
13705,26.07.2006 01:00:00,132134,1,7,26,2006,2,0,0,129319
13706,26.07.2006 02:00:00,111572,2,7,26,2006,2,0,0,113377
13707,26.07.2006 03:00:00,105282,3,7,26,2006,2,0,0,106879
13708,26.07.2006 04:00:00,104224,4,7,26,2006,2,0,0,109646
13709,26.07.2006 05:00:00,114939,5,7,26,2006,2,0,0,122745
13710,26.07.2006 06:00:00,156188,6,7,26,2006,2,0,0,166828
13711,26.07.2006 07:00:00,197492,7,7,26,2006,2,0,0,214112
13712,26.07.2006 08:00:00,212657,8,7,26,2006,2,0,0,219784
13713,26.07.2006 09:00:00,204480,9,7,26,2006,2,0,0,214167
13714,26.07.2006 10:00:00,201246,10,7,26,2006,2,0,0,197637
13715,26.07.2006 11:00:00,194013,11,7,26,2006,2,0,0,200420
13716,26.07.2006 12:00:00,192275,12,7,26,2006,2,0,0,195335
13717,26.07.2006 13:00:00,192197,13,7,26,2006,2,0,0,194391
13718,26.07.2006 14:00:00,184964,14,7,26,2006,2,0,0,192000
13719,26.07.2006 15:00:00,180471,15,7,26,2006,2,0,0,187194
13720,26.07.2006 16:00:00,179040,16,7,26,2006,2,0,0,187759
13721,26.07.2006 17:00:00,181372,17,7,26,2006,2,0,0,189356
13722,26.07.2006 18:00:00,182684,18,7,26,2006,2,0,0,193898
13723,26.07.2006 19:00:00,192242,19,7,26,2006,2,0,0,204726
